res	var	time	id	start	end	path
daily	kl	historical	01380	19410101	19561231	/daily/kl/historical/tageswerte_01380_19410101_19561231_hist.zip
daily	kl	historical	01392	19871001	20061231	/daily/kl/historical/tageswerte_01392_19871001_20061231_hist.zip
daily	kl	historical	01403	19650401	19801031	/daily/kl/historical/tageswerte_01403_19650401_19801031_hist.zip
daily	kl	historical	01410	19910101	19970331	/daily/kl/historical/tageswerte_01410_19910101_19970331_hist.zip
daily	kl	historical	01411	19910101	20151231	/daily/kl/historical/tageswerte_01411_19910101_20151231_hist.zip
daily	kl	historical	01420	19490101	20151231	/daily/kl/historical/tageswerte_01420_19490101_20151231_hist.zip
daily	kl	historical	01421	19611201	19840831	/daily/kl/historical/tageswerte_01421_19611201_19840831_hist.zip
daily	kl	historical	01424	19851101	20151231	/daily/kl/historical/tageswerte_01424_19851101_20151231_hist.zip
daily	kl	historical	01425	18700101	19611130	/daily/kl/historical/tageswerte_01425_18700101_19611130_hist.zip
daily	kl	historical	01426	19470101	19841231	/daily/kl/historical/tageswerte_01426_19470101_19841231_hist.zip
daily	kl	historical	01428	19480101	19571231	/daily/kl/historical/tageswerte_01428_19480101_19571231_hist.zip
daily	kl	historical	01440	19710501	20031231	/daily/kl/historical/tageswerte_01440_19710501_20031231_hist.zip
daily	kl	historical	01441	19470101	19930430	/daily/kl/historical/tageswerte_01441_19470101_19930430_hist.zip
daily	kl	historical	01443	19490501	20151231	/daily/kl/historical/tageswerte_01443_19490501_20151231_hist.zip
daily	kl	historical	01447	19470101	19850630	/daily/kl/historical/tageswerte_01447_19470101_19850630_hist.zip
daily	kl	historical	01451	19701101	20151231	/daily/kl/historical/tageswerte_01451_19701101_20151231_hist.zip
daily	kl	historical	01468	19490101	20151231	/daily/kl/historical/tageswerte_01468_19490101_20151231_hist.zip
daily	kl	historical	01473	20060101	20151231	/daily/kl/historical/tageswerte_01473_20060101_20151231_hist.zip
daily	kl	historical	01488	19470101	19721231	/daily/kl/historical/tageswerte_01488_19470101_19721231_hist.zip
daily	kl	historical	01490	19470101	19801130	/daily/kl/historical/tageswerte_01490_19470101_19801130_hist.zip
daily	kl	historical	01492	19580101	20031231	/daily/kl/historical/tageswerte_01492_19580101_20031231_hist.zip
daily	kl	historical	01503	19470201	20151231	/daily/kl/historical/tageswerte_01503_19470201_20151231_hist.zip
daily	kl	historical	01504	20000701	20151231	/daily/kl/historical/tageswerte_01504_20000701_20151231_hist.zip
daily	kl	historical	01513	19470101	19621130	/daily/kl/historical/tageswerte_01513_19470101_19621130_hist.zip
daily	kl	historical	01515	20000702	20030915	/daily/kl/historical/tageswerte_01515_20000702_20030915_hist.zip
daily	kl	historical	01522	19470601	19550331	/daily/kl/historical/tageswerte_01522_19470601_19550331_hist.zip
daily	kl	historical	01526	19490101	20110426	/daily/kl/historical/tageswerte_01526_19490101_20110426_hist.zip
daily	kl	historical	01544	19470101	20151231	/daily/kl/historical/tageswerte_01544_19470101_20151231_hist.zip
daily	kl	historical	01550	19360101	20151231	/daily/kl/historical/tageswerte_01550_19360101_20151231_hist.zip
daily	kl	historical	01552	19951101	19960430	/daily/kl/historical/tageswerte_01552_19951101_19960430_hist.zip
daily	kl	historical	01580	19350101	20151231	/daily/kl/historical/tageswerte_01580_19350101_20151231_hist.zip
daily	kl	historical	01583	19470501	19701231	/daily/kl/historical/tageswerte_01583_19470501_19701231_hist.zip
daily	kl	historical	01584	20090601	20151231	/daily/kl/historical/tageswerte_01584_20090601_20151231_hist.zip
daily	kl	historical	01586	19610701	19680430	/daily/kl/historical/tageswerte_01586_19610701_19680430_hist.zip
daily	kl	historical	01587	19980101	20151231	/daily/kl/historical/tageswerte_01587_19980101_20151231_hist.zip
daily	kl	historical	01590	19631001	20151231	/daily/kl/historical/tageswerte_01590_19631001_20151231_hist.zip
daily	kl	historical	01593	19350101	19740430	/daily/kl/historical/tageswerte_01593_19350101_19740430_hist.zip
daily	kl	historical	01602	19700101	20151231	/daily/kl/historical/tageswerte_01602_19700101_20151231_hist.zip
daily	kl	historical	01605	19530101	20151231	/daily/kl/historical/tageswerte_01605_19530101_20151231_hist.zip
daily	kl	historical	01612	19520101	20151231	/daily/kl/historical/tageswerte_01612_19520101_20151231_hist.zip
daily	kl	historical	01617	19520101	20071231	/daily/kl/historical/tageswerte_01617_19520101_20071231_hist.zip
daily	kl	historical	01619	19560101	20051231	/daily/kl/historical/tageswerte_01619_19560101_20051231_hist.zip
daily	kl	historical	01621	19490101	19631231	/daily/kl/historical/tageswerte_01621_19490101_19631231_hist.zip
daily	kl	historical	01638	19490101	19840430	/daily/kl/historical/tageswerte_01638_19490101_19840430_hist.zip
daily	kl	historical	01639	19390101	20151231	/daily/kl/historical/tageswerte_01639_19390101_20151231_hist.zip
daily	kl	historical	01645	19490101	20151231	/daily/kl/historical/tageswerte_01645_19490101_20151231_hist.zip
daily	kl	historical	01666	19930301	20151231	/daily/kl/historical/tageswerte_01666_19930301_20151231_hist.zip
daily	kl	historical	01667	19480101	20061231	/daily/kl/historical/tageswerte_01667_19480101_20061231_hist.zip
daily	kl	historical	01684	19470101	20151231	/daily/kl/historical/tageswerte_01684_19470101_20151231_hist.zip
daily	kl	historical	01689	19360101	20040630	/daily/kl/historical/tageswerte_01689_19360101_20040630_hist.zip
daily	kl	historical	01691	19470101	20151231	/daily/kl/historical/tageswerte_01691_19470101_20151231_hist.zip
daily	kl	historical	01694	19470101	20151231	/daily/kl/historical/tageswerte_01694_19470101_20151231_hist.zip
daily	kl	historical	01721	19910101	20151231	/daily/kl/historical/tageswerte_01721_19910101_20151231_hist.zip
daily	kl	historical	01735	19570501	20151231	/daily/kl/historical/tageswerte_01735_19570501_20151231_hist.zip
daily	kl	historical	01736	19510101	20151231	/daily/kl/historical/tageswerte_01736_19510101_20151231_hist.zip
daily	kl	historical	01748	19360101	20050331	/daily/kl/historical/tageswerte_01748_19360101_20050331_hist.zip
daily	kl	historical	01757	18980301	20151231	/daily/kl/historical/tageswerte_01757_18980301_20151231_hist.zip
daily	kl	historical	01758	19470101	19771231	/daily/kl/historical/tageswerte_01758_19470101_19771231_hist.zip
daily	kl	historical	01759	19470801	20151231	/daily/kl/historical/tageswerte_01759_19470801_20151231_hist.zip
daily	kl	historical	01761	19470101	19581231	/daily/kl/historical/tageswerte_01761_19470101_19581231_hist.zip
daily	kl	historical	01762	19910101	20061231	/daily/kl/historical/tageswerte_01762_19910101_20061231_hist.zip
daily	kl	historical	01766	19891001	20151231	/daily/kl/historical/tageswerte_01766_19891001_20151231_hist.zip
daily	kl	historical	01803	19670101	20151231	/daily/kl/historical/tageswerte_01803_19670101_20151231_hist.zip
daily	kl	historical	01832	19821101	20151231	/daily/kl/historical/tageswerte_01832_19821101_20151231_hist.zip
daily	kl	historical	01833	19470101	19821031	/daily/kl/historical/tageswerte_01833_19470101_19821031_hist.zip
daily	kl	historical	01834	19510101	19780630	/daily/kl/historical/tageswerte_01834_19510101_19780630_hist.zip
daily	kl	historical	01844	19590101	19811231	/daily/kl/historical/tageswerte_01844_19590101_19811231_hist.zip
daily	kl	historical	01863	19950301	20151231	/daily/kl/historical/tageswerte_01863_19950301_20151231_hist.zip
daily	kl	historical	01869	19730101	20151231	/daily/kl/historical/tageswerte_01869_19730101_20151231_hist.zip
daily	kl	historical	01875	19510101	20021231	/daily/kl/historical/tageswerte_01875_19510101_20021231_hist.zip
daily	kl	historical	01890	19470101	19501231	/daily/kl/historical/tageswerte_01890_19470101_19501231_hist.zip
daily	kl	historical	01891	19380101	20020331	/daily/kl/historical/tageswerte_01891_19380101_20020331_hist.zip
daily	kl	historical	01920	19780601	20071231	/daily/kl/historical/tageswerte_01920_19780601_20071231_hist.zip
daily	kl	historical	01957	19510101	20150322	/daily/kl/historical/tageswerte_01957_19510101_20150322_hist.zip
daily	kl	historical	01960	18510101	19661231	/daily/kl/historical/tageswerte_01960_18510101_19661231_hist.zip
daily	kl	historical	01964	19520101	20151231	/daily/kl/historical/tageswerte_01964_19520101_20151231_hist.zip
daily	kl	historical	01972	19120101	19620930	/daily/kl/historical/tageswerte_01972_19120101_19620930_hist.zip
daily	kl	historical	01973	19470101	19541231	/daily/kl/historical/tageswerte_01973_19470101_19541231_hist.zip
daily	kl	historical	01975	19360101	20151231	/daily/kl/historical/tageswerte_01975_19360101_20151231_hist.zip
daily	kl	historical	01979	19510101	20061231	/daily/kl/historical/tageswerte_01979_19510101_20061231_hist.zip
daily	kl	historical	01981	19620501	20151231	/daily/kl/historical/tageswerte_01981_19620501_20151231_hist.zip
daily	kl	historical	01986	19780601	19880430	/daily/kl/historical/tageswerte_01986_19780601_19880430_hist.zip
daily	kl	historical	01987	19560101	20000229	/daily/kl/historical/tageswerte_01987_19560101_20000229_hist.zip
daily	kl	historical	01990	19510101	20061231	/daily/kl/historical/tageswerte_01990_19510101_20061231_hist.zip
daily	kl	historical	01993	19400101	20071031	/daily/kl/historical/tageswerte_01993_19400101_20071031_hist.zip
daily	kl	historical	02000	19950601	19960930	/daily/kl/historical/tageswerte_02000_19950601_19960930_hist.zip
daily	kl	historical	02005	19610101	19941231	/daily/kl/historical/tageswerte_02005_19610101_19941231_hist.zip
daily	kl	historical	02014	19360101	20151231	/daily/kl/historical/tageswerte_02014_19360101_20151231_hist.zip
daily	kl	historical	02023	19980101	20151231	/daily/kl/historical/tageswerte_02023_19980101_20151231_hist.zip
daily	kl	historical	02039	19360101	20151231	/daily/kl/historical/tageswerte_02039_19360101_20151231_hist.zip
daily	kl	historical	02044	19470101	20151231	/daily/kl/historical/tageswerte_02044_19470101_20151231_hist.zip
daily	kl	historical	02048	19510101	19591231	/daily/kl/historical/tageswerte_02048_19510101_19591231_hist.zip
daily	kl	historical	02053	19630101	19751231	/daily/kl/historical/tageswerte_02053_19630101_19751231_hist.zip
daily	kl	historical	02069	19360101	19750531	/daily/kl/historical/tageswerte_02069_19360101_19750531_hist.zip
daily	kl	historical	02074	19470101	20151231	/daily/kl/historical/tageswerte_02074_19470101_20151231_hist.zip
daily	kl	historical	02078	19370101	20020630	/daily/kl/historical/tageswerte_02078_19370101_20020630_hist.zip
daily	kl	historical	02080	19350101	20120911	/daily/kl/historical/tageswerte_02080_19350101_20120911_hist.zip
daily	kl	historical	02081	19360101	19601231	/daily/kl/historical/tageswerte_02081_19360101_19601231_hist.zip
daily	kl	historical	02083	19490101	19581231	/daily/kl/historical/tageswerte_02083_19490101_19581231_hist.zip
daily	kl	historical	02088	19470101	20050430	/daily/kl/historical/tageswerte_02088_19470101_20050430_hist.zip
daily	kl	historical	02092	19520201	19901231	/daily/kl/historical/tageswerte_02092_19520201_19901231_hist.zip
daily	kl	historical	02095	19470701	20031031	/daily/kl/historical/tageswerte_02095_19470701_20031031_hist.zip
daily	kl	historical	02110	19630101	20151231	/daily/kl/historical/tageswerte_02110_19630101_20151231_hist.zip
daily	kl	historical	02115	19520501	20151231	/daily/kl/historical/tageswerte_02115_19520501_20151231_hist.zip
daily	kl	historical	02120	19470301	20061231	/daily/kl/historical/tageswerte_02120_19470301_20061231_hist.zip
daily	kl	historical	02122	19510401	20020531	/daily/kl/historical/tageswerte_02122_19510401_20020531_hist.zip
daily	kl	historical	02147	19360101	20071231	/daily/kl/historical/tageswerte_02147_19360101_20071231_hist.zip
daily	kl	historical	02151	19470101	19910831	/daily/kl/historical/tageswerte_02151_19470101_19910831_hist.zip
daily	kl	historical	02159	19780401	19850331	/daily/kl/historical/tageswerte_02159_19780401_19850331_hist.zip
daily	kl	historical	02160	19910101	20001231	/daily/kl/historical/tageswerte_02160_19910101_20001231_hist.zip
daily	kl	historical	02166	19510101	19901231	/daily/kl/historical/tageswerte_02166_19510101_19901231_hist.zip
daily	kl	historical	02167	19480101	20120401	/daily/kl/historical/tageswerte_02167_19480101_20120401_hist.zip
daily	kl	historical	02171	19490101	20151231	/daily/kl/historical/tageswerte_02171_19490101_20151231_hist.zip
daily	kl	historical	02173	19760101	20071231	/daily/kl/historical/tageswerte_02173_19760101_20071231_hist.zip
daily	kl	historical	02174	19911001	20151231	/daily/kl/historical/tageswerte_02174_19911001_20151231_hist.zip
daily	kl	historical	02187	19530101	19621231	/daily/kl/historical/tageswerte_02187_19530101_19621231_hist.zip
daily	kl	historical	02201	19470101	20151231	/daily/kl/historical/tageswerte_02201_19470101_20151231_hist.zip
daily	kl	historical	02206	19530301	20080229	/daily/kl/historical/tageswerte_02206_19530301_20080229_hist.zip
daily	kl	historical	02211	19370101	20151231	/daily/kl/historical/tageswerte_02211_19370101_20151231_hist.zip
daily	kl	historical	02223	19910101	20011231	/daily/kl/historical/tageswerte_02223_19910101_20011231_hist.zip
daily	kl	historical	02225	19470101	19840930	/daily/kl/historical/tageswerte_02225_19470101_19840930_hist.zip
daily	kl	historical	02226	19910101	20020930	/daily/kl/historical/tageswerte_02226_19910101_20020930_hist.zip
daily	kl	historical	02250	19410101	20060731	/daily/kl/historical/tageswerte_02250_19410101_20060731_hist.zip
daily	kl	historical	02252	19470101	20151231	/daily/kl/historical/tageswerte_02252_19470101_20151231_hist.zip
daily	kl	historical	02260	19490101	20061231	/daily/kl/historical/tageswerte_02260_19490101_20061231_hist.zip
daily	kl	historical	02261	19470101	20151231	/daily/kl/historical/tageswerte_02261_19470101_20151231_hist.zip
daily	kl	historical	02268	19490101	20061231	/daily/kl/historical/tageswerte_02268_19490101_20061231_hist.zip
daily	kl	historical	02289	19530701	19661231	/daily/kl/historical/tageswerte_02289_19530701_19661231_hist.zip
daily	kl	historical	02290	17810101	20151231	/daily/kl/historical/tageswerte_02290_17810101_20151231_hist.zip
daily	kl	historical	02302	19910101	19921231	/daily/kl/historical/tageswerte_02302_19910101_19921231_hist.zip
daily	kl	historical	02303	19811001	20151231	/daily/kl/historical/tageswerte_02303_19811001_20151231_hist.zip
daily	kl	historical	02306	19771101	20151231	/daily/kl/historical/tageswerte_02306_19771101_20151231_hist.zip
daily	kl	historical	02315	20000601	20151231	/daily/kl/historical/tageswerte_02315_20000601_20151231_hist.zip
daily	kl	historical	02318	19980801	20000131	/daily/kl/historical/tageswerte_02318_19980801_20000131_hist.zip
daily	kl	historical	02319	19821201	20151231	/daily/kl/historical/tageswerte_02319_19821201_20151231_hist.zip
daily	kl	historical	02323	19510101	20151231	/daily/kl/historical/tageswerte_02323_19510101_20151231_hist.zip
daily	kl	historical	02327	19510101	20000630	/daily/kl/historical/tageswerte_02327_19510101_20000630_hist.zip
daily	kl	historical	02331	19700101	20021231	/daily/kl/historical/tageswerte_02331_19700101_20021231_hist.zip
daily	kl	historical	02338	20000601	20050630	/daily/kl/historical/tageswerte_02338_20000601_20050630_hist.zip
daily	kl	historical	02344	19430101	19640331	/daily/kl/historical/tageswerte_02344_19430101_19640331_hist.zip
daily	kl	historical	02349	19530101	20050831	/daily/kl/historical/tageswerte_02349_19530101_20050831_hist.zip
daily	kl	historical	02354	19470201	19591231	/daily/kl/historical/tageswerte_02354_19470201_19591231_hist.zip
daily	kl	historical	02360	19360101	19780430	/daily/kl/historical/tageswerte_02360_19360101_19780430_hist.zip
daily	kl	historical	02362	19821001	20151231	/daily/kl/historical/tageswerte_02362_19821001_20151231_hist.zip
daily	kl	historical	02374	18910101	19740630	/daily/kl/historical/tageswerte_02374_18910101_19740630_hist.zip
daily	kl	historical	02385	20000701	20151231	/daily/kl/historical/tageswerte_02385_20000701_20151231_hist.zip
daily	kl	historical	02388	19900601	20031231	/daily/kl/historical/tageswerte_02388_19900601_20031231_hist.zip
daily	kl	historical	02396	19470101	19501231	/daily/kl/historical/tageswerte_02396_19470101_19501231_hist.zip
daily	kl	historical	02406	19800701	20021130	/daily/kl/historical/tageswerte_02406_19800701_20021130_hist.zip
